4.454489443912752755e-03,7.731903098060343739e-03
1.525874697615628656e-03,7.834354130214514489e-03
-1.437799811131868725e-03,5.887635177960497471e-03
-3.531305396590770414e-03,3.208016049134237643e-03
-4.613929746929458509e-03,7.937073924107259249e-04
-4.801701501073861456e-03,-8.963955958141459849e-04
-4.241934801224012640e-03,-1.902145570048839347e-03
-3.346008918380518043e-03,-2.261368603633145784e-03
-2.355029158408598975e-03,-2.189955980741093745e-03
-1.592771102736615426e-03,-1.694073336266248070e-03
1.409289574848810248e-02,8.554298175111664862e-03
1.397555046683903943e-02,9.598142926657263554e-03
1.321976715405643286e-02,7.513079901557402282e-03
1.244638148680748957e-02,4.246042576974700007e-03
1.202164131069573608e-02,1.177371888111837517e-03
1.199756945333947319e-02,-1.058367847083748576e-03
1.211477730905309580e-02,-2.340883543063329748e-03
1.241512353497026787e-02,-2.837821887811399837e-03
1.276776993282972492e-02,-2.745768564118220879e-03
1.306589402426041810e-02,-2.097792507704932148e-03
8.749165192768923807e-03,6.901189765010111964e-03
1.113786888603133553e-02,8.931833896431193298e-03
1.276700986330252599e-02,7.294163033514645261e-03
1.373326681907044086e-02,4.203594243912726555e-03
1.415495151739190084e-02,1.184247329353213356e-03
1.418769567093458236e-02,-1.033499548420528831e-03
1.401299230899331720e-02,-2.329475260236364698e-03
1.358056588125551578e-02,-2.846364564255349575e-03
1.334006131495448812e-02,-2.755506950850697238e-03
1.308539116023932011e-02,-2.135078481453557466e-03
-8.571581210597150821e-03,4.149464949636935338e-03
-5.168748782566826364e-03,6.381617438751535989e-03
-2.069412122649160433e-03,5.434568410084655334e-03
2.917309155798543645e-05,3.149426872011326737e-03
1.003758950526233672e-03,8.382928280750105016e-04
1.097675302045910198e-03,-8.706191516449859500e-04
6.864325466105099510e-04,-1.863487533153886534e-03
-3.057041889476734380e-04,-2.251433657374928531e-03
-1.210217673480615003e-03,-2.222322759471762922e-03
-1.921594989076477180e-03,-1.778954330229781580e-03
