1.144211447339925098e-03,4.151838047570772551e-03
-1.140157753618489160e-04,3.741974359278672693e-03
-1.433775236287998913e-03,2.707174263402564642e-03
-2.356538867582115560e-03,1.429094049263338962e-03
-2.853059376530084259e-03,2.841573430003035581e-04
-2.942263345042678540e-03,-5.412589817059015483e-04
-2.597337607770314454e-03,-1.107463884310658057e-03
-2.058078013522101485e-03,-1.360078845758967876e-03
-1.441966035377031420e-03,-1.381399494491600179e-03
-1.001658188887052155e-03,-1.066908614753370481e-03
1.297533322722161861e-02,4.126224829692179928e-03
1.333424967959832667e-02,4.419354497505354959e-03
1.313052852780550658e-02,3.405072664333465282e-03
1.279340194900815963e-02,1.890095712198235122e-03
1.261241029585079970e-02,4.449362693451892154e-04
1.264520094615011712e-02,-6.568718654109738462e-04
1.269928936721140093e-02,-1.356174477264450104e-03
1.287213396472767363e-02,-1.695062174010563121e-03
1.308531239219325529e-02,-1.708285544329966009e-03
1.325961120347523073e-02,-1.286683133711519558e-03
1.043464930898372993e-02,2.727554755957471624e-03
1.192552985261060954e-02,3.902486990936252908e-03
1.278007933141585978e-02,3.256118839518849957e-03
1.324178587590258901e-02,1.861317159342482704e-03
1.342189203662293856e-02,4.468742109727011596e-04
1.341713461939548005e-02,-6.436021891636133302e-04
1.332940768826987657e-02,-1.350370464638683474e-03
1.303126041407061744e-02,-1.708838094624613984e-03
1.293932610519244603e-02,-1.720603037541116286e-03
1.281053992267004553e-02,-1.324933707255587789e-03
-5.115477205473922817e-03,1.123830123293661446e-03
-3.491532093377043393e-03,2.633506464998658803e-03
-2.083799882508355350e-03,2.398826642561194527e-03
-1.160518614238016492e-03,1.394273567354182425e-03
-7.631059291144299574e-04,3.084996376570842548e-04
-7.593808096997775332e-04,-5.391857771083923608e-04
-9.488258645955313826e-04,-1.085226833601661122e-03
-1.585649051252019512e-03,-1.359175110725376143e-03
-2.114311563025888293e-03,-1.418554517326673075e-03
-2.502534151030310489e-03,-1.153698718430301237e-03
