5.553731437712980390e-02,-7.314112014650485036e-03
5.740087658309519364e-02,-7.557818248238938087e-03
5.920029824950565067e-02,-7.291963865937917122e-03
6.095629375179634213e-02,-6.646903728236816349e-03
6.251243360400156324e-02,-5.741721312947443978e-03
6.377721646579109782e-02,-4.730187985900438825e-03
6.472113479628510690e-02,-3.653592885720032685e-03
6.539158599058948751e-02,-2.656085941549236450e-03
6.585951415211797888e-02,-1.740238605994185242e-03
6.618657761752570756e-02,-9.418525717488743405e-04
6.635616528183764518e-02,-2.696981031975733897e-04
6.639550371623090252e-02,2.404840780853218559e-04
6.626744468172297842e-02,6.055586748430099968e-04
6.627510218114412988e-02,8.325252118313341328e-04
6.615017337288242594e-02,1.013590009870775615e-03
6.594836996892167180e-02,1.116398693888443448e-03
6.575267415346684741e-02,1.116581456327471640e-03
6.542186050654137663e-02,1.058664427089353642e-03
6.507735232905818845e-02,9.513554576828055828e-04
6.501568657656892070e-02,7.777004576884345537e-04
6.587211373365163547e-02,-8.561122927130251914e-03
6.765194140913201315e-02,-8.706472576209307521e-03
6.942724302969442707e-02,-8.379155411711032564e-03
7.094451821660489876e-02,-7.602986397151032492e-03
7.207918440811363070e-02,-6.526453970987565294e-03
7.309681533347857363e-02,-5.360044404340602239e-03
7.395245756299979878e-02,-4.156650099892971080e-03
7.460025831510674887e-02,-3.022863433946597605e-03
7.501029691058384852e-02,-1.984528814946949493e-03
7.533527030497375043e-02,-1.099784353042689402e-03
7.557631590491489804e-02,-3.509604824544847157e-04
7.568869927733638814e-02,2.296776512354207502e-04
7.571266653472426278e-02,6.775639149593622396e-04
7.538500008127987928e-02,9.450507691349386945e-04
7.511124415704424628e-02,1.139895567147547603e-03
7.496572494318076707e-02,1.231534225703062851e-03
7.486479946315964529e-02,1.245568740642943309e-03
7.469878788545844528e-02,1.179579327933410072e-03
7.445147850668551448e-02,1.039160521120947520e-03
7.454631521513883918e-02,8.408467026723764675e-04
7.507627827799898124e-02,-9.730324477651408274e-03
7.681472775469290470e-02,-9.783690894038524904e-03
7.823008592601926603e-02,-9.308072193594481292e-03
7.942182712784552623e-02,-8.384324706092493792e-03
8.038115536950458939e-02,-7.205090307042364556e-03
8.121751327483957283e-02,-5.908351889479556036e-03
8.186983009704029701e-02,-4.586583132928244780e-03
8.235697171547642914e-02,-3.341761067868999867e-03
8.274108575054711645e-02,-2.175070299812920452e-03
8.298154938954141469e-02,-1.212180888573225184e-03
8.299516132450741879e-02,-4.058788865934980861e-04
8.298563075186114746e-02,2.307457966503982378e-04
8.295757050491381346e-02,7.255191102541983395e-04
8.287177583764814004e-02,1.067166492116818034e-03
8.279253224333782413e-02,1.256720757637493123e-03
8.266419976252011026e-02,1.308046461175693329e-03
8.251074010246324530e-02,1.316892625721369746e-03
8.243048434691753468e-02,1.247280184305765011e-03
8.243465638550454000e-02,1.100368396695049645e-03
8.221447123898464882e-02,9.035494363446659304e-04
8.237563384367083130e-02,-1.074612017246818693e-02
8.366086972815679756e-02,-1.064151815114501055e-02
8.473151541861095870e-02,-9.993396981208869240e-03
8.560113531675117571e-02,-8.971088098348473788e-03
8.634519687209114835e-02,-7.701635272776301624e-03
8.691837299737001366e-02,-6.294076921481922895e-03
8.735160329202104612e-02,-4.877653308618465008e-03
8.766252463157428454e-02,-3.540274261460548896e-03
8.788039403998232357e-02,-2.323047748379812507e-03
8.799438848886341480e-02,-1.283464461815369152e-03
8.803058574707819939e-02,-4.395202455061986970e-04
8.802638778975659106e-02,2.591866642801171411e-04
8.792116294511087560e-02,7.594166219797534624e-04
8.793099790965569484e-02,1.120438153019347053e-03
8.794976563740203312e-02,1.296247520658136334e-03
8.791475505412969793e-02,1.365240326175123139e-03
8.779193003391681793e-02,1.372574605392168573e-03
8.772127719113279043e-02,1.289011768829003996e-03
8.768639465540650768e-02,1.154666993687516324e-03
8.759854933586719294e-02,9.476973337148230855e-04
8.738436919055156404e-02,-1.155466143291956037e-02
