7.285598466393895800e-02,1.057646098667506217e-02
7.100293182505679201e-02,9.690807985092479010e-03
6.931891317653260387e-02,8.680338162787844952e-03
6.778084479028378961e-02,7.485879020112280735e-03
6.648289900151707621e-02,6.247654046450716592e-03
6.534625631603141471e-02,5.018834775147652458e-03
6.436252694215549575e-02,3.838114888222964906e-03
6.352444286401130735e-02,2.744520673107989778e-03
6.296978908838041233e-02,1.788179999650477831e-03
6.258615368292824721e-02,1.006900416784356185e-03
6.240596124412606249e-02,3.858809757807552540e-04
6.232077267456062608e-02,-1.053663471499060645e-04
6.227193757433181071e-02,-4.776791884530311259e-04
6.251284631635992128e-02,-7.460210324011008233e-04
6.270720805072976800e-02,-8.605956911561015582e-04
6.287632183097285887e-02,-8.745773902285971287e-04
6.307985159208109871e-02,-8.833652743845271400e-04
6.315267252696757372e-02,-8.473025375228161607e-04
6.318480278589003185e-02,-7.999850960748529534e-04
6.346534719457945506e-02,-7.863510986892485255e-04
8.053309820079526671e-02,1.151210921788082923e-02
7.922382572649119825e-02,1.067344132329715520e-02
7.801809091861826306e-02,9.622098080312169177e-03
7.677637792886758683e-02,8.337703346725856487e-03
7.555601473892306630e-02,7.000174970442037126e-03
7.455613695233453964e-02,5.635899847061261181e-03
7.379561143239465881e-02,4.348451130173774243e-03
7.316121691681451433e-02,3.144586235090078476e-03
7.266942485217636749e-02,2.044847006279093375e-03
7.240125513635323196e-02,1.149160137072136609e-03
7.231868130899044012e-02,4.482417537263047244e-04
7.232587008221824654e-02,-1.103810592495876571e-04
7.242262742131266862e-02,-5.033902566388301315e-04
7.225470052018624634e-02,-7.902612968864922800e-04
7.223005127664171299e-02,-9.331244462783441600e-04
7.239153287313035423e-02,-9.834934680862221241e-04
7.262435601474950819e-02,-9.862489760526543976e-04
7.278597232551811680e-02,-9.541578705377612001e-04
7.285601454175091862e-02,-9.263371191389147214e-04
7.325126874313112046e-02,-9.158958604208565371e-04
8.620209589501723335e-02,1.207147478414457263e-02
8.558074522707319332e-02,1.133997055484171554e-02
8.475896174838210007e-02,1.029534283021511787e-02
8.389929565921541710e-02,9.017648697909661989e-03
8.306331779832319684e-02,7.587689685641685680e-03
8.238489789169053945e-02,6.122245243050613607e-03
8.178202080051347189e-02,4.728217743654323721e-03
8.135174805836410672e-02,3.440493992638665038e-03
8.103031030442438276e-02,2.259471383172874381e-03
8.082651658171335907e-02,1.299250501203030308e-03
8.057128814063421740e-02,5.079072567173593261e-04
8.047327119873999568e-02,-1.032317835138540587e-04
