1.800001, -1.999999, 0.546527
1.822223, -1.977777, 0.761976
1.844445, -1.955555, 1.023516
1.866667, -1.933333, 1.405274
1.888889, -1.911111, 1.741504
1.911111, -1.888889, 1.762747
1.933333, -1.866667, 1.768937
1.955555, -1.844445, 1.739320
1.977777, -1.822223, 1.683077
1.999999, -1.800001, 1.596324
