-1.000000, -0.199999, 743.275107
-1.000000, -0.155555, 743.279528
-1.000000, -0.111111, 743.280686
-1.000000, -0.066666, 743.278465
-1.000000, -0.022222, 743.280157
-1.000000, 0.022222, 743.280263
-1.000000, 0.066666, 743.277912
-1.000000, 0.111111, 743.281608
-1.000000, 0.155555, 743.276838
-1.000000, 0.199999, 743.267397
